	V1	V2
4027	Aqu2.1.13593_001	NA
4028	Aqu2.1.13594_001	NA
4029	Aqu2.1.13595_001	NA
4030	Aqu2.1.13596_001	NA
4031	Aqu2.1.13599_001	NA
4032	Aqu2.1.13600_001	NA
4033	Aqu2.1.13601_001	NA
4034	Aqu2.1.13602_001	NA
4035	Aqu2.1.13609_001	NA
4036	Aqu2.1.13615_001	NA
4037	Aqu2.1.13620_001	NA
4038	Aqu2.1.13621_001	NA
4039	Aqu2.1.13630_001	NA
4040	Aqu2.1.13631_001	NA
4041	Aqu2.1.13632_001	NA
4042	Aqu2.1.13633_001	NA
4043	Aqu2.1.13634_001	NA
4044	Aqu2.1.13635_001	NA
4045	Aqu2.1.13636_001	NA
4046	Aqu2.1.13637_001	NA
4047	Aqu2.1.13647_001	NA
4048	Aqu2.1.13655_001	NA
4049	Aqu2.1.13660_001	NA
4050	Aqu2.1.13687_001	NA
4051	Aqu2.1.13690_001	NA
4052	Aqu2.1.13692_001	NA
4053	Aqu2.1.13696_001	NA
4054	Aqu2.1.13701_001	NA
4055	Aqu2.1.13702_001	NA
4056	Aqu2.1.13704_001	NA
4057	Aqu2.1.13708_001	NA
4058	Aqu2.1.13709_001	NA
4059	Aqu2.1.13711_001	NA
4060	Aqu2.1.13712_001	NA
4061	Aqu2.1.13720_001	NA
4062	Aqu2.1.13721_001	NA
4063	Aqu2.1.13727_001	NA
4064	Aqu2.1.13728_001	NA
4065	Aqu2.1.13730_001	NA
4066	Aqu2.1.13732_001	NA
4067	Aqu2.1.13736_001	NA
4068	Aqu2.1.13738_001	NA
4069	Aqu2.1.13755_001	NA
4070	Aqu2.1.13756_001	NA
4071	Aqu2.1.13757_001	NA
4072	Aqu2.1.13758_001	NA
4073	Aqu2.1.13760_001	NA
4074	Aqu2.1.13761_001	NA
4075	Aqu2.1.13765_001	NA
4076	Aqu2.1.13767_001	NA
4077	Aqu2.1.13768_001	NA
4078	Aqu2.1.13769_001	NA
4079	Aqu2.1.13770_001	NA
4080	Aqu2.1.13775_001	NA
4081	Aqu2.1.13777_001	NA
4082	Aqu2.1.13778_001	NA
4083	Aqu2.1.13779_001	NA
4084	Aqu2.1.13788_001	NA
4085	Aqu2.1.13799_001	NA
4086	Aqu2.1.13800_001	NA
4087	Aqu2.1.13809_001	NA
4088	Aqu2.1.13811_001	NA
4089	Aqu2.1.13812_001	NA
4090	Aqu2.1.13815_001	NA
4091	Aqu2.1.13816_001	NA
4092	Aqu2.1.13817_001	NA
4093	Aqu2.1.13820_001	NA
4094	Aqu2.1.13831_001	NA
4095	Aqu2.1.13865_001	NA
4096	Aqu2.1.13866_001	NA
4097	Aqu2.1.13867_001	NA
4098	Aqu2.1.13902_001	NA
4099	Aqu2.1.13905_001	NA
4100	Aqu2.1.13906_001	NA
4101	Aqu2.1.13911_001	NA
4102	Aqu2.1.13922_001	NA
4103	Aqu2.1.13923_001	NA
4104	Aqu2.1.13929_001	NA
4105	Aqu2.1.13935_001	NA
4106	Aqu2.1.13936_001	NA
4107	Aqu2.1.13938_001	NA
4108	Aqu2.1.13944_001	NA
4109	Aqu2.1.13945_001	NA
4110	Aqu2.1.13946_001	NA
4111	Aqu2.1.13947_001	NA
4112	Aqu2.1.13948_001	NA
4113	Aqu2.1.13950_001	NA
4114	Aqu2.1.13951_001	NA
4115	Aqu2.1.13956_001	NA
4116	Aqu2.1.13957_001	NA
4117	Aqu2.1.13960_001	NA
4118	Aqu2.1.13961_001	NA
4119	Aqu2.1.13962_001	NA
4120	Aqu2.1.13963_001	NA
4121	Aqu2.1.13964_001	NA
4122	Aqu2.1.13966_001	NA
4123	Aqu2.1.13974_001	NA
4124	Aqu2.1.13983_001	NA
4125	Aqu2.1.13985_001	NA
4126	Aqu2.1.13986_001	NA
4127	Aqu2.1.13996_001	NA
4128	Aqu2.1.13997_001	NA
4129	Aqu2.1.13998_001	NA
4130	Aqu2.1.13999_001	NA
4131	Aqu2.1.14000_001	NA
4132	Aqu2.1.14001_001	NA
4133	Aqu2.1.14002_001	NA
4134	Aqu2.1.14003_001	NA
4135	Aqu2.1.14004_001	NA
4136	Aqu2.1.14020_001	NA
4137	Aqu2.1.14021_001	NA
4138	Aqu2.1.14022_001	NA
4139	Aqu2.1.14023_001	NA
4140	Aqu2.1.14026_001	NA
4141	Aqu2.1.14027_001	NA
4142	Aqu2.1.14028_001	NA
4143	Aqu2.1.14029_001	NA
4144	Aqu2.1.14031_001	NA
4145	Aqu2.1.14035_001	NA
4146	Aqu2.1.14037_001	NA
4147	Aqu2.1.14038_001	NA
4148	Aqu2.1.14050_001	NA
4149	Aqu2.1.14054_001	NA
4150	Aqu2.1.14055_001	NA
4151	Aqu2.1.14067_001	NA
4152	Aqu2.1.14068_001	NA
4153	Aqu2.1.14069_001	NA
4154	Aqu2.1.14071_001	NA
4155	Aqu2.1.14075_001	NA
4156	Aqu2.1.14076_001	NA
4157	Aqu2.1.14079_001	NA
4158	Aqu2.1.14080_001	NA
4159	Aqu2.1.14085_001	NA
4160	Aqu2.1.14087_001	NA
4161	Aqu2.1.14088_001	NA
4162	Aqu2.1.14091_001	NA
4163	Aqu2.1.14092_001	NA
4164	Aqu2.1.14093_001	NA
4165	Aqu2.1.14098_001	NA
4166	Aqu2.1.14099_001	NA
4167	Aqu2.1.14100_001	NA
4168	Aqu2.1.14101_001	NA
4169	Aqu2.1.14102_001	NA
4170	Aqu2.1.14103_001	NA
4171	Aqu2.1.14108_001	NA
4172	Aqu2.1.14115_001	NA
4173	Aqu2.1.14118_001	NA
4174	Aqu2.1.14119_001	NA
4175	Aqu2.1.14122_001	NA
4176	Aqu2.1.14124_001	NA
4177	Aqu2.1.14126_001	NA
4178	Aqu2.1.14128_001	NA
4179	Aqu2.1.14129_001	NA
4180	Aqu2.1.14132_001	NA
4181	Aqu2.1.14135_001	NA
4182	Aqu2.1.14136_001	NA
4183	Aqu2.1.14137_001	NA
4184	Aqu2.1.14138_001	NA
4185	Aqu2.1.14139_001	NA
4186	Aqu2.1.14140_001	NA
4187	Aqu2.1.14142_001	NA
4188	Aqu2.1.14144_001	NA
4189	Aqu2.1.14145_001	NA
4190	Aqu2.1.14146_001	NA
4191	Aqu2.1.14148_001	NA
4192	Aqu2.1.14149_001	NA
4193	Aqu2.1.14150_001	NA
4194	Aqu2.1.14151_001	NA
4195	Aqu2.1.14153_001	NA
4196	Aqu2.1.14154_001	NA
4197	Aqu2.1.14155_001	NA
4198	Aqu2.1.14157_001	NA
4199	Aqu2.1.14158_001	NA
4200	Aqu2.1.14159_001	NA
4201	Aqu2.1.14160_001	NA
4202	Aqu2.1.14162_001	NA
4203	Aqu2.1.14163_001	NA
4204	Aqu2.1.14167_001	NA
4205	Aqu2.1.14169_001	NA
4206	Aqu2.1.14173_001	NA
4207	Aqu2.1.14178_001	NA
4208	Aqu2.1.14179_001	NA
4209	Aqu2.1.14180_001	NA
4210	Aqu2.1.14181_001	NA
4211	Aqu2.1.14182_001	NA
4212	Aqu2.1.14192_001	NA
4213	Aqu2.1.14194_001	NA
4214	Aqu2.1.14195_001	NA
4215	Aqu2.1.14196_001	NA
4216	Aqu2.1.14198_001	NA
4217	Aqu2.1.14199_001	NA
4218	Aqu2.1.14200_001	NA
4219	Aqu2.1.14205_001	NA
4220	Aqu2.1.14206_001	NA
4221	Aqu2.1.14207_001	NA
4222	Aqu2.1.14209_001	NA
4223	Aqu2.1.14210_001	NA
4224	Aqu2.1.14212_001	NA
4225	Aqu2.1.14213_001	NA
4226	Aqu2.1.14214_001	NA
4227	Aqu2.1.14215_001	NA
4228	Aqu2.1.14216_001	NA
4229	Aqu2.1.14218_001	NA
4230	Aqu2.1.14220_001	NA
4231	Aqu2.1.14221_001	NA
4232	Aqu2.1.14222_001	NA
4233	Aqu2.1.14224_001	NA
4234	Aqu2.1.14227_001	NA
4235	Aqu2.1.14232_001	NA
4236	Aqu2.1.14234_001	NA
4237	Aqu2.1.14245_001	NA
4238	Aqu2.1.14246_001	NA
4239	Aqu2.1.14247_001	NA
4240	Aqu2.1.14248_001	NA
4241	Aqu2.1.14249_001	NA
4242	Aqu2.1.14250_001	NA
4243	Aqu2.1.14251_001	NA
4244	Aqu2.1.14253_001	NA
4245	Aqu2.1.14255_001	NA
4246	Aqu2.1.14263_001	NA
4247	Aqu2.1.14266_001	NA
4248	Aqu2.1.14267_001	NA
4249	Aqu2.1.14270_001	NA
4250	Aqu2.1.14271_001	NA
4251	Aqu2.1.14272_001	NA
4252	Aqu2.1.14276_001	NA
4253	Aqu2.1.14277_001	NA
4254	Aqu2.1.14296_001	NA
4255	Aqu2.1.14297_001	NA
4256	Aqu2.1.14304_001	NA
4257	Aqu2.1.14306_001	NA
4258	Aqu2.1.14307_001	NA
4259	Aqu2.1.14313_001	NA
4260	Aqu2.1.14320_001	NA
4261	Aqu2.1.14321_001	NA
4262	Aqu2.1.14322_001	NA
4263	Aqu2.1.14323_001	NA
4264	Aqu2.1.14324_001	NA
4265	Aqu2.1.14334_001	NA
4266	Aqu2.1.14341_001	NA
4267	Aqu2.1.14342_001	NA
4268	Aqu2.1.14343_001	NA
4269	Aqu2.1.14347_001	NA
4270	Aqu2.1.14350_001	NA
4271	Aqu2.1.14353_001	NA
4272	Aqu2.1.14361_001	NA
4273	Aqu2.1.14364_001	NA
4274	Aqu2.1.14368_001	NA
4275	Aqu2.1.14397_001	NA
4276	Aqu2.1.14399_001	NA
4277	Aqu2.1.14401_001	NA
4278	Aqu2.1.14402_001	NA
4279	Aqu2.1.14405_001	NA
4280	Aqu2.1.14407_001	NA
4281	Aqu2.1.14409_001	NA
4282	Aqu2.1.14414_001	NA
4283	Aqu2.1.14415_001	NA
4284	Aqu2.1.14416_001	NA
4285	Aqu2.1.14417_001	NA
4286	Aqu2.1.14418_001	NA
4287	Aqu2.1.14421_001	NA
4288	Aqu2.1.14422_001	NA
4289	Aqu2.1.14424_001	NA
4290	Aqu2.1.14425_001	NA
4291	Aqu2.1.14426_001	NA
4292	Aqu2.1.14430_001	NA
4293	Aqu2.1.14432_001	NA
4294	Aqu2.1.14435_001	NA
4295	Aqu2.1.14440_001	NA
4296	Aqu2.1.14441_001	NA
4297	Aqu2.1.14442_001	NA
4298	Aqu2.1.14443_001	NA
4299	Aqu2.1.14444_001	NA
4300	Aqu2.1.14447_001	NA
4301	Aqu2.1.14449_001	NA
4302	Aqu2.1.14450_001	NA
4303	Aqu2.1.14457_001	NA
4304	Aqu2.1.14460_001	NA
4305	Aqu2.1.14461_001	NA
4306	Aqu2.1.14480_001	NA
4307	Aqu2.1.14500_001	NA
4308	Aqu2.1.14501_001	NA
4309	Aqu2.1.14502_001	NA
4310	Aqu2.1.14503_001	NA
4311	Aqu2.1.14504_001	NA
4312	Aqu2.1.14505_001	NA
4313	Aqu2.1.14506_001	NA
4314	Aqu2.1.14508_001	NA
4315	Aqu2.1.14511_001	NA
4316	Aqu2.1.14514_001	NA
4317	Aqu2.1.14518_001	NA
4318	Aqu2.1.14519_001	NA
4319	Aqu2.1.14521_001	NA
4320	Aqu2.1.14522_001	NA
4321	Aqu2.1.14533_001	NA
4322	Aqu2.1.14534_001	NA
4323	Aqu2.1.14535_001	NA
4324	Aqu2.1.14536_001	NA
4325	Aqu2.1.14537_001	NA
4326	Aqu2.1.14538_001	NA
4327	Aqu2.1.14549_001	NA
4328	Aqu2.1.14552_001	NA
4329	Aqu2.1.14553_001	NA
4330	Aqu2.1.14554_001	NA
4331	Aqu2.1.14556_001	NA
4332	Aqu2.1.14557_001	NA
4333	Aqu2.1.14558_001	NA
4334	Aqu2.1.14559_001	NA
4335	Aqu2.1.14560_001	NA
4336	Aqu2.1.14566_001	NA
4337	Aqu2.1.14571_001	NA
4338	Aqu2.1.14583_001	NA
4339	Aqu2.1.14584_001	NA
4340	Aqu2.1.14593_001	NA
4341	Aqu2.1.14594_001	NA
4342	Aqu2.1.14595_001	NA
4343	Aqu2.1.14597_001	NA
4344	Aqu2.1.14598_001	NA
4345	Aqu2.1.14599_001	NA
4346	Aqu2.1.14600_001	NA
4347	Aqu2.1.14607_001	NA
4348	Aqu2.1.14612_001	NA
4349	Aqu2.1.14620_001	NA
4350	Aqu2.1.14621_001	NA
4351	Aqu2.1.14624_001	NA
4352	Aqu2.1.14625_001	NA
4353	Aqu2.1.14634_001	NA
4354	Aqu2.1.14638_001	NA
4355	Aqu2.1.14655_001	NA
4356	Aqu2.1.14661_001	NA
4357	Aqu2.1.14662_001	NA
4358	Aqu2.1.14663_001	NA
4359	Aqu2.1.14671_001	NA
4360	Aqu2.1.14684_001	NA
4361	Aqu2.1.14685_001	NA
4362	Aqu2.1.14690_001	NA
4363	Aqu2.1.14691_001	NA
4364	Aqu2.1.14694_001	NA
4365	Aqu2.1.14695_001	NA
4366	Aqu2.1.14714_001	NA
4367	Aqu2.1.14715_001	NA
4368	Aqu2.1.14717_001	NA
4369	Aqu2.1.14718_001	NA
4370	Aqu2.1.14722_001	NA
4371	Aqu2.1.14724_001	NA
4372	Aqu2.1.14725_001	NA
4373	Aqu2.1.14726_001	NA
4374	Aqu2.1.14738_001	NA
4375	Aqu2.1.14747_001	NA
4376	Aqu2.1.14748_001	NA
4377	Aqu2.1.14750_001	NA
4378	Aqu2.1.14753_001	NA
4379	Aqu2.1.14754_001	NA
4380	Aqu2.1.14757_001	NA
4381	Aqu2.1.14758_001	NA
4382	Aqu2.1.14759_001	NA
4383	Aqu2.1.14760_001	NA
4384	Aqu2.1.14762_001	NA
4385	Aqu2.1.14763_001	NA
4386	Aqu2.1.14765_001	NA
4387	Aqu2.1.14766_001	NA
4388	Aqu2.1.14767_001	NA
4389	Aqu2.1.14768_001	NA
4390	Aqu2.1.14769_001	NA
4391	Aqu2.1.14779_001	NA
4392	Aqu2.1.14780_001	NA
4393	Aqu2.1.14782_001	NA
4394	Aqu2.1.14783_001	NA
4395	Aqu2.1.14784_001	NA
4396	Aqu2.1.14798_001	NA
4397	Aqu2.1.14799_001	NA
4398	Aqu2.1.14800_001	NA
4399	Aqu2.1.14807_001	NA
4400	Aqu2.1.14820_001	NA
4401	Aqu2.1.14823_001	NA
4402	Aqu2.1.14826_001	NA
4403	Aqu2.1.14827_001	NA
4404	Aqu2.1.14828_001	NA
4405	Aqu2.1.14832_001	NA
4406	Aqu2.1.14833_001	NA
4407	Aqu2.1.14840_001	NA
4408	Aqu2.1.14841_001	NA
4409	Aqu2.1.14843_001	NA
4410	Aqu2.1.14847_001	NA
4411	Aqu2.1.14848_001	NA
4412	Aqu2.1.14851_001	NA
4413	Aqu2.1.14853_001	NA
4414	Aqu2.1.14855_001	NA
4415	Aqu2.1.14856_001	NA
4416	Aqu2.1.14859_001	NA
4417	Aqu2.1.14861_001	NA
4418	Aqu2.1.14862_001	NA
4419	Aqu2.1.14864_001	NA
4420	Aqu2.1.14867_001	NA
4421	Aqu2.1.14868_001	NA
4422	Aqu2.1.14872_001	NA
4423	Aqu2.1.14875_001	NA
4424	Aqu2.1.14876_001	NA
4425	Aqu2.1.14877_001	NA
4426	Aqu2.1.14878_001	NA
4427	Aqu2.1.14879_001	NA
4428	Aqu2.1.14880_001	NA
4429	Aqu2.1.14881_001	NA
4430	Aqu2.1.14882_001	NA
4431	Aqu2.1.14887_001	NA
4432	Aqu2.1.14892_001	NA
4433	Aqu2.1.14893_001	NA
4434	Aqu2.1.14894_001	NA
4435	Aqu2.1.14896_001	NA
4436	Aqu2.1.14898_001	NA
4437	Aqu2.1.14899_001	NA
4438	Aqu2.1.14903_001	NA
4439	Aqu2.1.14905_001	NA
4440	Aqu2.1.14909_001	NA
4441	Aqu2.1.14913_001	NA
4442	Aqu2.1.14914_001	NA
4443	Aqu2.1.14916_001	NA
4444	Aqu2.1.14917_001	NA
4445	Aqu2.1.14919_001	NA
4446	Aqu2.1.14921_001	NA
4447	Aqu2.1.14922_001	NA
4448	Aqu2.1.14923_001	NA
4449	Aqu2.1.14924_001	NA
4450	Aqu2.1.14927_001	NA
4451	Aqu2.1.14928_001	NA
4452	Aqu2.1.14933_001	NA
4453	Aqu2.1.14937_001	NA
4454	Aqu2.1.14938_001	NA
4455	Aqu2.1.14941_001	NA
4456	Aqu2.1.14942_001	NA
4457	Aqu2.1.14949_001	NA
4458	Aqu2.1.14957_001	NA
4459	Aqu2.1.14961_001	NA
4460	Aqu2.1.14962_001	NA
4461	Aqu2.1.14964_001	NA
4462	Aqu2.1.14966_001	NA
4463	Aqu2.1.14967_001	NA
4464	Aqu2.1.14968_001	NA
4465	Aqu2.1.14970_001	NA
4466	Aqu2.1.14976_001	NA
4467	Aqu2.1.14977_001	NA
4468	Aqu2.1.14979_001	NA
4469	Aqu2.1.14984_001	NA
4470	Aqu2.1.14985_001	NA
4471	Aqu2.1.14986_001	NA
4472	Aqu2.1.14990_001	NA
4473	Aqu2.1.15004_001	NA
4474	Aqu2.1.15012_001	NA
4475	Aqu2.1.15014_001	NA
4476	Aqu2.1.15015_001	NA
4477	Aqu2.1.15016_001	NA
4478	Aqu2.1.15017_001	NA
4479	Aqu2.1.15018_001	NA
4480	Aqu2.1.15019_001	NA
4481	Aqu2.1.15022_001	NA
4482	Aqu2.1.15025_001	NA
4483	Aqu2.1.15026_001	NA
4484	Aqu2.1.15028_001	NA
4485	Aqu2.1.15029_001	NA
4486	Aqu2.1.15034_001	NA
4487	Aqu2.1.15036_001	NA
4488	Aqu2.1.15037_001	NA
4489	Aqu2.1.15038_001	NA
4490	Aqu2.1.15040_001	NA
4491	Aqu2.1.15042_001	NA
4492	Aqu2.1.15043_001	NA
4493	Aqu2.1.15046_001	NA
4494	Aqu2.1.15050_001	NA
4495	Aqu2.1.15065_001	NA
4496	Aqu2.1.15083_001	NA
4497	Aqu2.1.15084_001	NA
4498	Aqu2.1.15087_001	NA
4499	Aqu2.1.15091_001	NA
4500	Aqu2.1.15094_001	NA
4501	Aqu2.1.15095_001	NA
4502	Aqu2.1.15105_001	NA
4503	Aqu2.1.15125_001	NA
4504	Aqu2.1.15127_001	NA
4505	Aqu2.1.15128_001	NA
4506	Aqu2.1.15130_001	NA
4507	Aqu2.1.15133_001	NA
4508	Aqu2.1.15134_001	NA
4509	Aqu2.1.15135_001	NA
4510	Aqu2.1.15140_001	NA
4511	Aqu2.1.15142_001	NA
4512	Aqu2.1.15143_001	NA
4513	Aqu2.1.15145_001	NA
4514	Aqu2.1.15150_001	NA
4515	Aqu2.1.15151_001	NA
4516	Aqu2.1.15160_001	NA
4517	Aqu2.1.15167_001	NA
4518	Aqu2.1.15168_001	NA
4519	Aqu2.1.15170_001	NA
4520	Aqu2.1.15171_001	NA
4521	Aqu2.1.15172_001	NA
4522	Aqu2.1.15175_001	NA
4523	Aqu2.1.15176_001	NA
4524	Aqu2.1.15177_001	NA
4525	Aqu2.1.15178_001	NA
4526	Aqu2.1.15179_001	NA
4527	Aqu2.1.15180_001	NA
4528	Aqu2.1.15182_001	NA
4529	Aqu2.1.15183_001	NA
4530	Aqu2.1.15184_001	NA
4531	Aqu2.1.15185_001	NA
4532	Aqu2.1.15186_001	NA
4533	Aqu2.1.15188_001	NA
4534	Aqu2.1.15191_001	NA
4535	Aqu2.1.15192_001	NA
4536	Aqu2.1.15197_001	NA
4537	Aqu2.1.15198_001	NA
4538	Aqu2.1.15202_001	NA
4539	Aqu2.1.15203_001	NA
4540	Aqu2.1.15204_001	NA
4541	Aqu2.1.15205_001	NA
4542	Aqu2.1.15215_001	NA
4543	Aqu2.1.15218_001	NA
4544	Aqu2.1.15221_001	NA
4545	Aqu2.1.15222_001	NA
4546	Aqu2.1.15223_001	NA
4547	Aqu2.1.15224_001	NA
4548	Aqu2.1.15225_001	NA
4549	Aqu2.1.15231_001	NA
4550	Aqu2.1.15232_001	NA
4551	Aqu2.1.15233_001	NA
4552	Aqu2.1.15242_001	NA
4553	Aqu2.1.15253_001	NA
4554	Aqu2.1.15254_001	NA
4555	Aqu2.1.15255_001	NA
4556	Aqu2.1.15259_001	NA
4557	Aqu2.1.15260_001	NA
4558	Aqu2.1.15262_001	NA
4559	Aqu2.1.15268_001	NA
4560	Aqu2.1.15269_001	NA
4561	Aqu2.1.15270_001	NA
4562	Aqu2.1.15271_001	NA
4563	Aqu2.1.15287_001	NA
4564	Aqu2.1.15288_001	NA
4565	Aqu2.1.15300_001	NA
4566	Aqu2.1.15301_001	NA
4567	Aqu2.1.15302_001	NA
4568	Aqu2.1.15303_001	NA
4569	Aqu2.1.15304_001	NA
4570	Aqu2.1.15305_001	NA
4571	Aqu2.1.15314_001	NA
4572	Aqu2.1.15316_001	NA
4573	Aqu2.1.15322_001	NA
4574	Aqu2.1.15333_001	NA
4575	Aqu2.1.15337_001	NA
4576	Aqu2.1.15340_001	NA
4577	Aqu2.1.15344_001	NA
4578	Aqu2.1.15362_001	NA
4579	Aqu2.1.15363_001	NA
4580	Aqu2.1.15391_001	NA
4581	Aqu2.1.15393_001	NA
4582	Aqu2.1.15395_001	NA
4583	Aqu2.1.15397_001	NA
4584	Aqu2.1.15417_001	NA
4585	Aqu2.1.15418_001	NA
4586	Aqu2.1.15433_001	NA
4587	Aqu2.1.15437_001	NA
4588	Aqu2.1.15438_001	NA
4589	Aqu2.1.15439_001	NA
4590	Aqu2.1.15441_001	NA
4591	Aqu2.1.15442_001	NA
4592	Aqu2.1.15446_001	NA
4593	Aqu2.1.15447_001	NA
4594	Aqu2.1.15450_001	NA
4595	Aqu2.1.15451_001	NA
4596	Aqu2.1.15452_001	NA
4597	Aqu2.1.15454_001	NA
4598	Aqu2.1.15455_001	NA
4599	Aqu2.1.15456_001	NA
4600	Aqu2.1.15461_001	NA
4601	Aqu2.1.15465_001	NA
4602	Aqu2.1.15469_001	NA
4603	Aqu2.1.15471_001	NA
4604	Aqu2.1.15472_001	NA
4605	Aqu2.1.15473_001	NA
4606	Aqu2.1.15474_001	NA
4607	Aqu2.1.15475_001	NA
4608	Aqu2.1.15476_001	NA
4609	Aqu2.1.15479_001	NA
4610	Aqu2.1.15480_001	NA
4611	Aqu2.1.15483_001	NA
4612	Aqu2.1.15484_001	NA
4613	Aqu2.1.15486_001	NA
4614	Aqu2.1.15493_001	NA
4615	Aqu2.1.15495_001	NA
4616	Aqu2.1.15497_001	NA
4617	Aqu2.1.15499_001	NA
4618	Aqu2.1.15503_001	NA
4619	Aqu2.1.15504_001	NA
4620	Aqu2.1.15510_001	NA
4621	Aqu2.1.15516_001	NA
4622	Aqu2.1.15527_001	NA
4623	Aqu2.1.15528_001	NA
4624	Aqu2.1.15529_001	NA
4625	Aqu2.1.15533_001	NA
4626	Aqu2.1.15534_001	NA
4627	Aqu2.1.15539_001	NA
4628	Aqu2.1.15543_001	NA
4629	Aqu2.1.15557_001	NA
4630	Aqu2.1.15559_001	NA
4631	Aqu2.1.15560_001	NA
4632	Aqu2.1.15567_001	NA
4633	Aqu2.1.15569_001	NA
4634	Aqu2.1.15570_001	NA
4635	Aqu2.1.15571_001	NA
4636	Aqu2.1.15572_001	NA
4637	Aqu2.1.15575_001	NA
4638	Aqu2.1.15576_001	NA
4639	Aqu2.1.15578_001	NA
4640	Aqu2.1.15581_001	NA
4641	Aqu2.1.15582_001	NA
4642	Aqu2.1.15584_001	NA
4643	Aqu2.1.15585_001	NA
4644	Aqu2.1.15586_001	NA
4645	Aqu2.1.15589_001	NA
4646	Aqu2.1.15590_001	NA
4647	Aqu2.1.15591_001	NA
4648	Aqu2.1.15592_001	NA
4649	Aqu2.1.15593_001	NA
4650	Aqu2.1.15594_001	NA
4651	Aqu2.1.15596_001	NA
4652	Aqu2.1.15597_001	NA
4653	Aqu2.1.15622_001	NA
4654	Aqu2.1.15624_001	NA
4655	Aqu2.1.15625_001	NA
4656	Aqu2.1.15641_001	NA
4657	Aqu2.1.15647_001	NA
4658	Aqu2.1.15648_001	NA
4659	Aqu2.1.15649_001	NA
4660	Aqu2.1.15650_001	NA
4661	Aqu2.1.15652_001	NA
4662	Aqu2.1.15653_001	NA
4663	Aqu2.1.15656_001	NA
4664	Aqu2.1.15658_001	NA
4665	Aqu2.1.15662_001	NA
4666	Aqu2.1.15668_001	NA
4667	Aqu2.1.15669_001	NA
4668	Aqu2.1.15671_001	NA
4669	Aqu2.1.15673_001	NA
4670	Aqu2.1.15674_001	NA
4671	Aqu2.1.15675_001	NA
4672	Aqu2.1.15676_001	NA
4673	Aqu2.1.15677_001	NA
4674	Aqu2.1.15678_001	NA
4675	Aqu2.1.15680_001	NA
4676	Aqu2.1.15683_001	NA
4677	Aqu2.1.15685_001	NA
4678	Aqu2.1.15687_001	NA
4679	Aqu2.1.15688_001	NA
4680	Aqu2.1.15689_001	NA
4681	Aqu2.1.15691_001	NA
4682	Aqu2.1.15692_001	NA
4683	Aqu2.1.15696_001	NA
4684	Aqu2.1.15698_001	NA
4685	Aqu2.1.15699_001	NA
4686	Aqu2.1.15703_001	NA
4687	Aqu2.1.15704_001	NA
4688	Aqu2.1.15705_001	NA
4689	Aqu2.1.15706_001	NA
4690	Aqu2.1.15711_001	NA
4691	Aqu2.1.15712_001	NA
4692	Aqu2.1.15713_001	NA
4693	Aqu2.1.15714_001	NA
4694	Aqu2.1.15715_001	NA
4695	Aqu2.1.15716_001	NA
4696	Aqu2.1.15717_001	NA
4697	Aqu2.1.15718_001	NA
4698	Aqu2.1.15720_001	NA
4699	Aqu2.1.15721_001	NA
4700	Aqu2.1.15722_001	NA
4701	Aqu2.1.15724_001	NA
4702	Aqu2.1.15725_001	NA
4703	Aqu2.1.15727_001	NA
4704	Aqu2.1.15729_001	NA
4705	Aqu2.1.15730_001	NA
4706	Aqu2.1.15731_001	NA
4707	Aqu2.1.15734_001	NA
4708	Aqu2.1.15735_001	NA
4709	Aqu2.1.15737_001	NA
4710	Aqu2.1.15741_001	NA
4711	Aqu2.1.15742_001	NA
4712	Aqu2.1.15743_001	NA
4713	Aqu2.1.15744_001	NA
4714	Aqu2.1.15745_001	NA
4715	Aqu2.1.15746_001	NA
4716	Aqu2.1.15747_001	NA
4717	Aqu2.1.15748_001	NA
4718	Aqu2.1.15749_001	NA
4719	Aqu2.1.15753_001	NA
4720	Aqu2.1.15754_001	NA
4721	Aqu2.1.15755_001	NA
4722	Aqu2.1.15757_001	NA
4723	Aqu2.1.15758_001	NA
4724	Aqu2.1.15762_001	NA
4725	Aqu2.1.15763_001	NA
4726	Aqu2.1.15764_001	NA
4727	Aqu2.1.15780_001	NA
4728	Aqu2.1.15781_001	NA
4729	Aqu2.1.15783_001	NA
4730	Aqu2.1.15786_001	NA
4731	Aqu2.1.15787_001	NA
4732	Aqu2.1.15788_001	NA
4733	Aqu2.1.15789_001	NA
4734	Aqu2.1.15792_001	NA
4735	Aqu2.1.15795_001	NA
4736	Aqu2.1.15796_001	NA
4737	Aqu2.1.15800_001	NA
4738	Aqu2.1.15802_001	NA
4739	Aqu2.1.15804_001	NA
4740	Aqu2.1.15806_001	NA
4741	Aqu2.1.15812_001	NA
4742	Aqu2.1.15817_001	NA
4743	Aqu2.1.15837_001	NA
4744	Aqu2.1.15839_001	NA
4745	Aqu2.1.15840_001	NA
4746	Aqu2.1.15841_001	NA
4747	Aqu2.1.15842_001	NA
4748	Aqu2.1.15843_001	NA
4749	Aqu2.1.15844_001	NA
4750	Aqu2.1.15845_001	NA
4751	Aqu2.1.15846_001	NA
4752	Aqu2.1.15847_001	NA
4753	Aqu2.1.15848_001	NA
4754	Aqu2.1.15852_001	NA
4755	Aqu2.1.15854_001	NA
4756	Aqu2.1.15855_001	NA
4757	Aqu2.1.15856_001	NA
4758	Aqu2.1.15859_001	NA
4759	Aqu2.1.15889_001	NA
4760	Aqu2.1.15907_001	NA
4761	Aqu2.1.15908_001	NA
4762	Aqu2.1.15910_001	NA
